,comment,id,rating,Вопрос решен,Лишнее,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
1299,благодарить оперативность устранение протечка,4204812,5,1,0,0,0,1,0
1300,супер,4204797,5,1,0,0,0,0,1
1301,почему сразу ответить,4204733,5,0,1,0,0,0,0
1302,оперативно спасибо,4204705,5,1,0,0,0,1,0
1303,большой спасибо,4204655,5,1,0,0,0,0,1
1304,прекрасный специалист спасибо,4204564,5,1,0,0,1,0,1
1305,спасибо большой жествсехорошо,4204471,5,1,0,0,0,0,1
1306,оперативно ответить,4204456,5,1,0,0,0,1,0
1307,информация дать,4204445,5,1,0,0,0,0,0
1308,мой просьба быстро отреагировать позвонить быстро решить проблема,4204413,5,1,0,0,0,1,1
1309,огромный спасибо наконецтый решить проблема девушка вести пошагово терпеливо объяснять,4204394,5,1,0,1,0,1,1
1310,спасибо оперативный устранение авария,4204381,5,1,0,0,0,1,1
1311,спасибо менеджер алина,4204294,5,0,0,0,1,0,0
1312,отлично спасибо большой чётко быстро,4204166,5,0,0,0,0,1,1
1313,мастер замечательный прийти сдалал,4204123,5,0,0,0,1,0,0
1314,управлять железняк сделать перерасчёт,4204074,5,0,1,0,0,0,0
1315,прекрасно,4204057,5,0,0,0,0,0,1
1316,выполнить быстро качественно профессионально спасибо,4204054,5,0,0,1,1,1,0
1317,большой спасибо,4204032,5,0,0,0,0,0,1
1318,спасибо большой дверь открываться,4204004,5,0,0,1,0,0,0
1319,быстро оперативно спасибо,4203985,5,0,0,0,0,1,0
1320,спасибо рукопожатие,4203930,5,0,0,0,0,0,1
1321,прийти вопрос девушка рассказать показать сделать вопрос решиться минута спасибо,4203883,5,0,0,0,1,0,0
1322,спасибо сантехник сергей работа устранение неполадка система гвс,4203848,5,0,0,0,1,0,0
1323,мастер свой дело,4203791,5,0,0,0,1,0,0
1324,просить убрать демонтировать окно подъезд месяц стоить,4203767,5,0,1,0,0,0,0
1325,отлично спасибо ук лично борис,4203698,5,0,0,0,1,0,0
1326,поверка провести,4203660,5,0,1,0,0,0,0
1327,супер,4203548,5,0,0,0,0,0,1
1328,спасибо очень быстро,4203451,5,0,0,0,0,1,0
1329,спасибо день магазин стеллаж мусор,4203344,5,0,0,1,0,0,0
1330,спасибо оперативный решение вопрос,4203338,5,0,0,0,0,1,0
1331,спасибо огромный почистить снег,4203334,5,0,0,1,0,0,0
1332,вс порядок повторный начисление убрать спасибо,4203276,5,0,0,0,0,0,1
1333,хотя третий раз прислать поменять личинка благодарить,4203203,5,0,0,0,0,0,1
1334,начать шуметь переоткрыть заявка,4203043,5,0,1,0,0,0,0
1335,отлично быстро,4202998,5,0,0,0,0,1,0
1336,спасибо показание исправить,4202767,5,0,0,0,0,0,1
1337,молодец,4202721,5,0,0,0,0,0,1
1338,ответ благодарить устраивать заранее зачислить страховой сумма переплата январь согласовать я принимать такой решение почему это я согласовать,4202707,5,0,1,0,0,0,0
1339,спасибо большой работа,4202703,5,0,0,0,0,0,1
1340,благодарить быстрый отклик,4202648,5,0,0,0,0,1,0
1341,супер сотрудник балл профессиональный подход спасибо,4202514,5,0,0,0,1,0,0
1342,никто ответить сначала написать приостановить второй ращ выполнить,4202403,5,0,1,0,0,0,0
1343,спасибо работа,4202397,5,0,0,0,0,0,1
1344,благодарить терпение,4202396,5,0,0,0,0,0,1
1345,спасибо мастер оперативно прислать,4202359,5,0,0,0,1,1,0
1346,молодец довольный сантехник,4202354,5,0,0,0,1,0,0
1347,большой спасибо,4202255,5,0,0,0,0,0,1
1348,спасибо быстро сделать ключибольшойпалецвверхий,4202169,5,0,0,0,0,1,0
1349,очень быстро решить вопрос вызов электрика замена лампа коридор устранение неисправность пройти минута неожиданно приятно,4202115,5,0,0,0,0,1,0
